rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,municipio,cod_ibge,populacao,normativo_lai,dt_normativo_lai,respondeu_pergunta_2,respondeu_pergunta_3,respondeu_pergunta_4,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
3,1848,0,28/07/2016,20/09/2016,MG,Silveirânia,3167301,2282,,,,,,0,0,0,0
3,1848,0,11/07/2016,19/09/2016,MG,Serra da Saudade,3166600,,,,,,,0,0,0,0
3,1848,0,12/07/2016,19/09/2016,MG,Serra do Salitre,3166808,11325,,,,,,0,0,0,0
3,1848,0,11/07/2016,19/09/2016,MG,Serrania,3166907,7796,,,,,,0,0,0,0
3,1848,0,04/07/2016,16/09/2016,MG,São José da Lapa,3162955,22257,,,,,,0,0,0,0
3,1848,0,21/07/2016,24/11/2016,MG,São João Batista do Glória,3162203,7341,,,,,,0,0,0,0
3,1848,0,04/07/2016,24/11/2016,MG,São João das Missões,3162450,12652,,,,,,0,0,0,0
3,1848,0,21/07/2016,22/11/2016,MG,Santo Antônio do Rio Abaixo,3160504,1816,,,,,,0,0,0,0
3,1848,0,19/07/2016,21/11/2016,MG,Santana do Riacho,3159001,4258,,,,,,0,0,0,0
3,1848,0,25/07/2016,07/11/2016,RS,Dom Pedro de Alcântara,4306551,2619,,,,,,0,0,0,0
3,1848,0,06/07/2016,07/11/2016,RS,Engenho Velho,4306924,1397,,,,,,0,0,0,0
3,1848,0,30/07/2016,12/01/2017,RS,Erval Seco,4307302,7773,,,,,,0,0,0,0
3,1848,0,29/07/2016,07/11/2016,RS,Jaguarão,4311007,28310,,,,,,0,0,0,0
3,1848,0,25/08/2016,24/11/2016,SP,Lucélia,3527405,21196,,,,,,0,0,0,0
3,1848,0,15/07/2016,20/09/2016,PR,Amaporã,4100905,5953,,,,,,0,0,0,0
3,1848,0,01/08/2016,20/11/2016,PR,Itambaracá,4111001,6852,,,,,,0,0,0,0
3,1848,0,02/08/2016,20/11/2016,PR,Inajá,4110300,3119,,,,,,0,0,0,0
3,1848,0,02/08/2016,20/11/2016,PR,Indianópolis,4110409,4481,,,,,,0,0,0,0
3,1848,0,27/07/2016,18/11/2016,MG,Caxambu,3115508,22231,,,,,,0,0,0,0
3,1848,0,14/07/2016,23/11/2016,SP,Panorama,3535408,15458,,,,,,0,0,0,0
3,1848,0,14/07/2016,06/10/2016,SP,Osvaldo Cruz,3534609,32475,,,,,,0,0,0,0
3,1848,0,13/07/2016,06/10/2016,SP,Miguelópolis,3529708,21728,,,,,,0,0,0,0
3,1848,0,11/07/2016,18/11/2016,MG,Moeda,3142304,4922,,,,,,0,0,0,0
3,1848,0,13/07/2016,07/10/2016,SP,Ocauçu,3533700,4302,,,,,,0,0,0,0
3,1848,0,07/07/2016,16/11/2016,PR,Saudade do Iguaçu,4126272,5372,,,,,,0,0,0,0
3,1848,0,08/07/2016,16/11/2016,PR,Sertaneja,4126405,5724,,,,,,0,0,0,0
3,1848,0,07/07/2016,21/09/2016,PR,Santo Antônio do Sudoeste,4124400,19958,,,,,,0,0,0,0
3,1848,0,07/07/2016,16/11/2016,PR,São Jorge d'Oeste,4125209,9302,,,,,,0,0,0,0
3,1848,0,07/07/2016,28/11/2016,PR,São José dos Pinhais,4125506,297895,,,,,,0,0,0,0
3,1848,0,07/07/2016,21/09/2016,PR,Santa Tereza do Oeste,4124020,10509,,,,,,0,0,0,0
3,1848,0,07/07/2016,20/09/2016,PR,Santa Cruz de Monte Castelo,4123303,8166,,,,,,0,0,0,0
3,1848,0,06/07/2016,20/09/2016,PR,Rondon,4122602,9488,,,,,,0,0,0,0
3,1848,0,04/07/2016,15/09/2016,PR,Paranapoema,4118303,3050,,,,,,0,0,0,0
3,1848,0,05/07/2016,15/09/2016,PR,Porto Amazonas,4120101,4782,,,,,,0,0,0,0
3,1848,0,06/07/2016,19/09/2016,PR,Reserva do Iguaçu,4121752,7815,,,,,,0,0,0,0
3,1848,0,05/07/2016,19/09/2016,PR,Quitandinha,4121208,18419,,,,,,0,0,0,0
3,1848,0,05/07/2016,19/09/2016,PR,Rancho Alegre D'Oeste,4121356,2833,,,,,,0,0,0,0
3,1848,0,22/07/2016,27/09/2016,PR,Moreira Sales,4116109,12709,,,,,,0,0,0,0
3,1848,0,28/06/2016,13/09/2016,PR,Morretes,4116208,16435,,,,,,0,0,0,0
3,1848,0,25/07/2016,21/11/2016,PR,Marmeleiro,4115408,14470,,,,,,0,0,0,0
3,1848,0,25/07/2016,19/09/2016,PR,Marquinho,4115457,4871,,,,,,0,0,0,0
3,1848,0,23/08/2016,19/09/2016,PR,Marumbi,4115507,4755,,,,,,0,0,0,0
3,1848,0,28/06/2016,13/09/2016,PR,Nossa Senhora das Graças,4116406,4064,,,,,,0,0,0,0
3,1848,0,04/07/2016,14/09/2016,PR,Palmital,4117800,14477,,,,,,0,0,0,0
3,1848,0,27/07/2016,21/11/2016,PR,Jardim Olinda,4112603,1409,,,,,,0,0,0,0
3,1848,0,27/07/2016,20/11/2016,PR,Joaquim Távora,4112801,11544,,,,,,0,0,0,0
3,1848,0,27/07/2016,21/11/2016,PR,Japurá,4112405,9167,,,,,,0,0,0,0
3,1848,0,26/07/2016,21/11/2016,PR,Maria Helena,4114708,5982,,,,,,0,0,0,0
3,1848,0,26/07/2016,21/11/2016,PR,Marilena,4115002,7134,,,,,,0,0,0,0
3,1848,0,13/07/2016,04/11/2016,RS,Camaquã,4303509,65835,,,,,,0,0,0,0
3,1848,0,29/06/2016,04/11/2016,RS,Ametista do Sul,4300646,7569,,,,,,0,0,0,0
3,1848,0,29/06/2016,04/11/2016,RS,Arambaré,4300851,3762,,,,,,0,0,0,0
3,1848,0,11/07/2016,04/11/2016,RS,Bom Princípio,4302352,12932,,,,,,0,0,0,0
3,1848,0,29/06/2016,04/11/2016,RR,São João da Baliza,1400506,7516,,,,,,0,0,0,0
3,1848,0,29/06/2016,04/11/2016,RR,Caroebe,1400233,9165,,,,,,0,0,0,0
3,1848,0,29/06/2016,12/01/2017,RR,Cantá,1400175,16149,,,,,,0,0,0,0
3,1848,0,28/06/2016,04/11/2016,RO,São Felipe D'Oeste,1101484,6103,,,,,,0,0,0,0
3,1848,0,29/06/2016,04/11/2016,RO,Vale do Paraíso,1101807,8231,,,,,,0,0,0,0
3,1848,0,29/06/2016,01/12/2016,RO,Vilhena,1100304,91801,,,,,,0,0,0,0
3,1848,0,18/07/2016,10/01/2017,PB,Maturéia,2509396,6441,,,,,,0,0,0,0
3,1848,0,28/06/2016,18/11/2016,SP,Sagres,3544707,2456,,,,,,0,0,0,0
3,1848,0,05/08/2016,04/10/2016,BA,Uruçuca,2932705,21849,,,,,,0,0,0,0
3,1848,0,10/08/2016,05/10/2016,MS,Glória de Dourados,5004007,9992,,,,,,0,0,0,0
3,1848,0,05/08/2016,04/10/2016,BA,Várzea do Poço,2933109,9416,,,,,,0,0,0,0
3,1848,0,04/08/2016,04/10/2016,BA,Terra Nova,2931707,13547,,,,,,0,0,0,0
3,1848,0,04/08/2016,05/10/2016,BA,Sítio do Quinto,2930766,11767,,,,,,0,0,0,0
3,1848,0,02/08/2016,12/12/2016,BA,Sobradinho,2930774,23583,,,,,,0,0,0,0
3,1848,0,03/08/2016,05/10/2016,BA,Seabra,2929909,45202,,,,,,0,0,0,0
3,1848,0,01/08/2016,21/11/2016,BA,São Félix do Coribe,2929057,15647,,,,,,0,0,0,0
3,1848,0,13/07/2016,03/10/2016,BA,Santa Inês,2927903,11177,,,,,,0,0,0,0
3,1848,0,29/07/2016,03/10/2016,BA,Santa Teresinha,2928505,10586,,,,,,0,0,0,0
3,1848,0,29/07/2016,21/11/2016,BA,Santaluz,2928000,36915,,,,,,0,0,0,0
3,1848,0,29/07/2016,09/12/2016,BA,Santo Amaro,2928604,61702,,,,,,0,0,0,0
3,1848,0,12/07/2016,21/11/2016,BA,Ribeira do Pombal,2926608,51418,,,,,,0,0,0,0
3,1848,0,10/08/2016,05/10/2016,MS,Iguatemi,5004304,15637,,,,,,0,0,0,0
3,1848,0,12/08/2016,06/10/2016,MS,Laguna Carapã,5005251,7017,,,,,,0,0,0,0
3,1848,0,01/07/2016,29/09/2016,MS,Mundo Novo,5005681,17884,,,,,,0,0,0,0
3,1848,0,07/07/2016,03/10/2016,MS,Porto Murtinho,5006903,16514,,,,,,0,0,0,0
3,1848,0,08/07/2016,04/10/2016,MS,Sonora,5007935,17483,,,,,,0,0,0,0
3,1848,0,08/07/2016,04/10/2016,MT,Acorizal,5100102,5362,,,,,,0,0,0,0
3,1848,0,12/08/2016,04/10/2016,PA,Uruará,1508159,44486,,,,,,0,0,0,0
3,1848,0,12/08/2016,07/12/2016,PA,Vigia,1508209,51173,,,,,,0,0,0,0
3,1848,0,12/08/2016,04/10/2016,PA,Vitória do Xingu,1508357,14407,,,,,,0,0,0,0
3,1848,0,15/08/2016,04/10/2016,PA,Sapucaia,1507755,5587,,,,,,0,0,0,0
3,1848,0,15/08/2016,04/10/2016,PA,Senador José Porfírio,1507805,11827,,,,,,0,0,0,0
3,1848,0,15/08/2016,04/10/2016,PA,Terra Alta,1507961,11120,,,,,,0,0,0,0
3,1848,0,15/08/2016,04/10/2016,PA,Tracuateua,1508035,29465,,,,,,0,0,0,0
3,1848,0,28/07/2016,04/10/2016,MT,General Carneiro,5103908,5318,,,,,,0,0,0,0
3,1848,0,28/06/2016,18/11/2016,SP,Sabino,3544608,5502,,,,,,0,0,0,0
3,1848,0,11/07/2016,04/10/2016,MT,Alto Paraguai,5100508,10704,,,,,,0,0,0,0
3,1848,0,13/07/2016,19/11/2016,TO,Chapada de Areia,1704600,1397,,,,,,0,0,0,0
3,1848,0,08/07/2016,28/11/2016,TO,Augustinópolis,1702554,17627,,,,,,0,0,0,0
3,1848,0,09/08/2016,20/11/2016,PR,Foz do Jordão,4108452,5210,,,,,,0,0,0,0
3,1848,0,22/07/2016,20/11/2016,PR,Cerro Azul,4105201,17755,,,,,,0,0,0,0
3,1848,0,12/07/2016,19/09/2016,PI,Tanque do Piauí,2210979,2703,,,,,,0,0,0,0
3,1848,0,15/07/2016,19/09/2016,PR,Agudos do Sul,4100301,8983,,,,,,0,0,0,0
3,1848,0,15/07/2016,19/09/2016,PR,Altamira do Paraná,4100459,3341,,,,,,0,0,0,0
3,1848,0,18/07/2016,28/11/2016,PR,Apucarana,4101408,130430,,,,,,0,0,0,0
3,1848,0,04/08/2016,23/09/2016,PR,Bocaiúva do Sul,4103107,12159,,,,,,0,0,0,0
3,1848,0,21/07/2016,20/11/2016,PR,Cantagalo,4104451,13452,,,,,,0,0,0,0
3,1848,0,28/07/2016,20/09/2016,GO,Nova Iguaçu de Goiás,5214879,2944,,,,,,0,0,0,0
3,1848,0,07/07/2016,14/01/2017,TO,Santa Rita do Tocantins,1718899,2300,,,,,,0,0,0,0
3,1848,0,25/07/2016,19/11/2016,TO,Fortaleza do Tabocão,1708254,2556,,,,,,0,0,0,0
3,1848,0,29/06/2016,14/01/2017,TO,Goiatins,1709005,12813,,,,,,0,0,0,0
3,1848,0,25/07/2016,24/11/2016,TO,Lagoa do Tocantins,1711951,4037,,,,,,0,0,0,0
3,1848,0,13/07/2016,19/12/2016,TO,Combinado,1705557,4851,,,,,,0,0,0,0
3,1848,0,26/07/2016,24/11/2016,TO,Novo Alegre,1715150,2351,,,,,,0,0,0,0
3,1848,0,26/07/2016,21/09/2016,MA,Cantanhede,2102705,21464,,,,,,0,0,0,0
3,1848,0,29/07/2016,22/09/2016,MA,Lago Verde,2105906,15893,,,,,,0,0,0,0
3,1848,0,28/07/2016,18/11/2016,MG,Claro dos Poções,3116506,7862,,,,,,0,0,0,0
3,1848,0,28/06/2016,18/11/2016,MG,Coronel Pacheco,3119609,3110,,,,,,0,0,0,0
3,1848,0,28/07/2016,18/11/2016,MG,Comendador Gomes,3116902,3116,,,,,,0,0,0,0
3,1848,0,29/06/2016,18/11/2016,MG,Felisburgo,3125606,7338,,,,,,0,0,0,0
3,1848,0,30/06/2016,18/11/2016,MG,Fortaleza de Minas,3126307,4357,,,,,,0,0,0,0
3,1848,0,30/06/2016,18/11/2016,MG,Francisco Dumont,3126604,5160,,,,,,0,0,0,0
3,1848,0,30/06/2016,18/11/2016,MG,Franciscópolis,3126752,5745,,,,,,0,0,0,0
3,1848,0,28/06/2016,18/11/2016,MG,Couto de Magalhães de Minas,3120102,4412,,,,,,0,0,0,0
3,1848,0,28/06/2016,18/11/2016,MG,Descoberto,3121308,5010,,,,,,0,0,0,0
3,1848,0,29/06/2016,18/11/2016,MG,Durandé,3123528,7818,,,,,,0,0,0,0
3,1848,0,29/06/2016,02/12/2016,MG,Engenheiro Navarro,3123809,7362,,,,,,0,0,0,0
3,1848,0,01/07/2016,02/12/2016,MG,Guiricema,3129004,8773,,,,,,0,0,0,0
3,1848,0,01/07/2016,18/11/2016,MG,Inimutaba,3131109,7397,,,,,,0,0,0,0
3,1848,0,01/07/2016,18/11/2016,MG,Ibitiúra de Minas,3129905,3520,,,,,,0,0,0,0
3,1848,0,06/07/2016,18/11/2016,MG,Guarani,3128402,9014,,,,,,0,0,0,0
3,1848,0,30/06/2016,18/11/2016,MG,Goianá,3127388,3903,,,,,,0,0,0,0
3,1848,0,30/06/2016,18/11/2016,MG,Galiléia,3127305,7061,,,,,,0,0,0,0
3,1848,0,11/07/2016,18/11/2016,MG,Montalvânia,3142700,15779,,,,,,0,0,0,0
3,1848,0,11/07/2016,18/11/2016,MG,Monte Sião,3143401,23022,,,,,,0,0,0,0
3,1848,0,12/07/2016,17/11/2016,MG,Liberdade,3138500,5346,,,,,,0,0,0,0
3,1848,0,29/07/2016,18/11/2016,MG,Januária,3135209,68247,,,,,,0,0,0,0
3,1848,0,07/07/2016,17/11/2016,MG,Jequeri,3135506,12946,,,,,,0,0,0,0
3,1848,0,08/07/2016,17/11/2016,MG,Jesuânia,3135902,4899,,,,,,0,0,0,0
3,1848,0,29/07/2016,17/11/2016,MG,Joaquim Felício,3136405,4607,,,,,,0,0,0,0
3,1848,0,04/07/2016,17/11/2016,MG,José Gonçalves de Minas,3136520,4643,,,,,,0,0,0,0
3,1848,0,23/07/2016,21/09/2016,MA,BelAgua,2101731,7273,,,,,,0,0,0,0
3,1848,0,02/08/2016,21/09/2016,MA,Capinzal do Norte,2102754,10720,,,,,,0,0,0,0
3,1848,0,26/07/2016,21/09/2016,MA,Carutapera,2102903,23219,,,,,,0,0,0,0
3,1848,0,01/08/2016,05/01/2017,MA,Central do Maranhão,2103125,8447,,,,,,0,0,0,0
3,1848,0,25/07/2016,21/09/2016,MA,Campestre do Maranhão,2102556,14028,,,,,,0,0,0,0
3,1848,0,01/08/2016,22/09/2016,MA,Estreito,2104057,40629,,,,,,0,0,0,0
3,1848,0,27/07/2016,22/09/2016,MA,Fortaleza dos Nogueiras,2104107,12375,,,,,,0,0,0,0
3,1848,0,01/08/2016,22/09/2016,MA,Godofredo Viana,2104305,11464,,,,,,0,0,0,0
3,1848,0,01/08/2016,22/09/2016,MA,Coelho Neto,2103406,48320,,,,,,0,0,0,0
3,1848,0,27/07/2016,22/09/2016,MA,Colinas,2103505,40268,,,,,,0,0,0,0
3,1848,0,28/07/2016,22/09/2016,MA,Igarapé Grande,2105203,11628,,,,,,0,0,0,0
3,1848,0,29/07/2016,22/09/2016,MA,Maracaçumé,2106326,20815,,,,,,0,0,0,0
3,1848,0,29/07/2016,22/09/2016,MA,Marajá do Sena,2106359,7658,,,,,,0,0,0,0
3,1848,0,29/07/2016,22/09/2016,MA,Joselândia,2105609,15827,,,,,,0,0,0,0
3,1848,0,23/07/2016,05/01/2017,MA,Axixá,2101103,11850,,,,,,0,0,0,0
3,1848,0,23/07/2016,01/12/2016,MA,Bacabal,2101202,102656,,,,,,0,0,0,0
3,1848,0,23/07/2016,21/09/2016,MA,Balsas,2101400,92144,,,,,,0,0,0,0
3,1848,0,01/08/2016,21/09/2016,MA,Alto Alegre do Maranhão,2100436,26348,,,,,,0,0,0,0
3,1848,0,22/07/2016,05/01/2017,GO,Vicentinópolis,5222054,8171,,,,,,0,0,0,0
3,1848,0,28/07/2016,21/11/2016,GO,Santa Bárbara de Goiás,5219100,6259,,,,,,0,0,0,0
3,1848,0,11/07/2016,17/11/2016,MG,Minas Novas,3141801,31915,,,,,,0,0,0,0
3,1848,0,28/07/2016,01/12/2016,GO,Rio Verde,5218805,207296,,,,,,0,0,0,0
3,1848,0,11/08/2016,14/11/2016,RJ,São Francisco de Itabapoana,3304755,41291,,,,,,0,0,0,0
3,1848,0,12/08/2016,14/11/2016,RJ,São João da Barra,3305000,34583,,,,,,0,0,0,0
3,1848,0,12/08/2016,14/11/2016,RJ,Santa Maria Madalena,3304607,10225,,,,,,0,0,0,0
3,1848,0,10/08/2016,20/11/2016,RJ,Paracambi,3303609,49521,,,,,,0,0,0,0
3,1848,0,10/08/2016,14/11/2016,RJ,Paty do Alferes,3303856,26818,,,,,,0,0,0,0
3,1848,0,08/08/2016,14/11/2016,RN,Espírito Santo,2403509,10727,,,,,,0,0,0,0
3,1848,0,08/08/2016,14/11/2016,RN,Felipe Guerra,2403707,6013,,,,,,0,0,0,0
3,1848,0,08/08/2016,14/11/2016,RN,Fernando Pedroza,2403756,3037,,,,,,0,0,0,0
3,1848,0,08/08/2016,14/11/2016,RN,Galinhos,2404101,2584,,,,,,0,0,0,0
3,1848,0,08/08/2016,14/11/2016,RN,Goianinha,2404200,25292,,,,,,0,0,0,0
3,1848,0,14/07/2016,16/09/2016,PI,Sebastião Leal,2210631,4209,,,,,,0,0,0,0
3,1848,0,01/08/2016,04/01/2017,RN,Caraúbas,2402303,20564,,,,,,0,0,0,0
3,1848,0,01/08/2016,22/09/2016,RN,Brejinho,2401800,12509,,,,,,0,0,0,0
3,1848,0,12/08/2016,14/11/2016,RJ,Trajano de Morais,3305901,10350,,,,,,0,0,0,0
3,1848,0,06/07/2016,23/11/2016,SE,Itabi,2803104,5017,,,,,,0,0,0,0
3,1848,0,17/08/2016,23/11/2016,SE,Japaratuba,2803302,18288,,,,,,0,0,0,0
3,1848,0,03/08/2016,07/10/2016,SE,Frei Paulo,2802304,15047,,,,,,0,0,0,0
3,1848,0,17/08/2016,07/12/2016,SE,Gararu,2802403,11724,,,,,,0,0,0,0
3,1848,0,29/06/2016,23/11/2016,SE,Pedrinhas,2805109,9449,,,,,,0,0,0,0
3,1848,0,29/06/2016,23/11/2016,SE,Pinhão,2805208,6440,,,,,,0,0,0,0
3,1848,0,28/06/2016,23/11/2016,SE,Nossa Senhora Aparecida,2804458,8830,,,,,,0,0,0,0
3,1848,0,29/06/2016,23/11/2016,SE,Poço Verde,2805505,23416,,,,,,0,0,0,0
3,1848,0,29/06/2016,23/11/2016,SE,Porto da Folha,2805604,28492,,,,,,0,0,0,0
3,1848,0,28/06/2016,23/11/2016,SE,Nossa Senhora de Lourdes,2804706,6494,,,,,,0,0,0,0
3,1848,0,30/06/2016,23/11/2016,SE,Santa Luzia do Itanhy,2806305,13836,,,,,,0,0,0,0
3,1848,0,30/06/2016,23/11/2016,SE,Ribeirópolis,2806008,18362,,,,,,0,0,0,0
3,1848,0,12/07/2016,28/11/2016,RJ,Cabo Frio,3300704,208451,,,,,,0,0,0,0
3,1848,0,11/07/2016,28/11/2016,RJ,Barra Mansa,3300407,179915,,,,,,0,0,0,0
3,1848,0,29/06/2016,23/11/2016,SE,Santana do São Francisco,2806404,7607,,,,,,0,0,0,0
3,1848,0,11/07/2016,16/11/2016,RJ,Areal,3300225,11970,,,,,,0,0,0,0
3,1848,0,06/07/2016,20/11/2016,RJ,Mendes,3302809,18099,,,,,,0,0,0,0
3,1848,0,13/07/2016,13/09/2016,RJ,Guapimirim,3301850,56515,,,,,,0,0,0,0
3,1848,0,12/07/2016,13/09/2016,RJ,Carmo,3301207,18200,,,,,,0,0,0,0
3,1848,0,13/07/2016,13/09/2016,RJ,Cordeiro,3301504,21063,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Passagem,2409209,3075,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Pau dos Ferros,2409407,29954,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Pedra Preta,2409605,2568,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Pedro Avelino,2409704,7059,,,,,,0,0,0,0
3,1848,0,12/07/2016,18/11/2016,MG,Montezuma,3143450,8041,,,,,,0,0,0,0
3,1848,0,01/07/2016,24/11/2016,MG,Olhos-d'Agua,3145455,5808,,,,,,0,0,0,0
3,1848,0,11/07/2016,18/11/2016,MG,Paiva,3146602,1583,,,,,,0,0,0,0
3,1848,0,13/07/2016,18/11/2016,MG,Paulistas,3148400,5000,,,,,,0,0,0,0
3,1848,0,07/07/2016,26/09/2016,RN,Barcelona,2401503,4066,,,,,,0,0,0,0
3,1848,0,06/07/2016,23/11/2016,SE,Canindé de São Francisco,2801207,28279,,,,,,0,0,0,0
3,1848,0,13/07/2016,23/11/2016,SE,Capela,2801306,33374,,,,,,0,0,0,0
3,1848,0,13/07/2016,12/12/2016,SE,Carira,2801405,21484,,,,,,0,0,0,0
3,1848,0,30/06/2016,08/11/2016,SE,Amparo de São Francisco,2800100,2374,,,,,,0,0,0,0
3,1848,0,17/08/2016,04/10/2016,PA,São Domingos do Capim,1507201,30847,,,,,,0,0,0,0
3,1848,0,16/08/2016,04/10/2016,PA,São Francisco do Pará,1507409,15380,,,,,,0,0,0,0
3,1848,0,16/08/2016,04/10/2016,PA,São Geraldo do Araguaia,1507458,24607,,,,,,0,0,0,0
3,1848,0,16/08/2016,04/10/2016,PA,São João da Ponta,1507466,5795,,,,,,0,0,0,0
3,1848,0,17/08/2016,07/12/2016,PA,São Caetano de Odivelas,1507102,17420,,,,,,0,0,0,0
3,1848,0,17/08/2016,03/10/2016,PA,Santana do Araguaia,1506708,67033,,,,,,0,0,0,0
3,1848,0,17/08/2016,06/01/2017,PA,Santarém,1506807,292520,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,Senador Elói de Souza,2413102,6087,,,,,,0,0,0,0
3,1848,0,28/06/2016,14/11/2016,RN,Jandaíra,2405108,6898,,,,,,0,0,0,0
3,1848,0,28/06/2016,29/11/2016,RN,Grossos,2404408,10197,,,,,,0,0,0,0
3,1848,0,18/08/2016,16/11/2016,RN,Marcelino Vieira,2407302,8499,,,,,,0,0,0,0
3,1848,0,18/08/2016,16/11/2016,RN,Martins,2407401,8706,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Montanhas,2407708,11572,,,,,,0,0,0,0
3,1848,0,22/08/2016,16/11/2016,RN,Monte das Gameleiras,2407906,2219,,,,,,0,0,0,0
3,1848,0,26/07/2016,14/11/2016,RN,Januário Cicco,2405306,9879,,,,,,0,0,0,0
3,1848,0,17/08/2016,14/11/2016,RN,Jardim de Angicos,2405504,2669,,,,,,0,0,0,0
3,1848,0,17/08/2016,14/11/2016,RN,Jardim de Piranhas,2405603,14606,,,,,,0,0,0,0
3,1848,0,17/08/2016,29/11/2016,RN,João Câmara,2405801,34585,,,,,,0,0,0,0
3,1848,0,17/08/2016,14/11/2016,RN,José da Penha,2406007,6049,,,,,,0,0,0,0
3,1848,0,07/07/2016,14/11/2016,RN,Lucrécia,2406908,3933,,,,,,0,0,0,0
3,1848,0,17/08/2016,14/11/2016,RN,Jundiá,2406155,3851,,,,,,0,0,0,0
3,1848,0,05/07/2016,14/11/2016,RN,Lagoa de Velhos,2406403,2765,,,,,,0,0,0,0
3,1848,0,05/08/2016,06/10/2016,PA,Ourilândia do Norte,1505437,30776,,,,,,0,0,0,0
3,1848,0,05/08/2016,06/09/2016,PA,Pacajá,1505486,44778,,,,,,0,0,0,0
3,1848,0,12/07/2016,06/10/2016,PA,Nova Timboteua,1505007,14635,,,,,,0,0,0,0
3,1848,0,15/07/2016,06/09/2016,PA,Piçarra,1505635,12675,,,,,,0,0,0,0
3,1848,0,20/07/2016,06/09/2016,PA,Rondon do Pará,1506187,49977,,,,,,0,0,0,0
3,1848,0,06/07/2016,06/09/2016,PA,Gurupá,1503101,31623,,,,,,0,0,0,0
3,1848,0,11/07/2016,06/09/2016,PA,Jacundá,1503804,56006,,,,,,0,0,0,0
3,1848,0,07/07/2016,06/10/2016,PA,Magalhães Barata,1504109,8279,,,,,,0,0,0,0
3,1848,0,11/07/2016,06/09/2016,PA,Marapanim,1504406,27368,,,,,,0,0,0,0
3,1848,0,05/07/2016,05/09/2016,PA,Bujaru,1501907,27689,,,,,,0,0,0,0
3,1848,0,05/07/2016,06/09/2016,PA,Colares,1502608,11682,,,,,,0,0,0,0
3,1848,0,06/07/2016,18/11/2016,MG,Botumirim,3108503,6574,,,,,,0,0,0,0
3,1848,0,14/07/2016,26/10/2016,MG,Cachoeira Dourada,3109808,2661,,,,,,0,0,0,0
3,1848,0,12/07/2016,18/11/2016,MG,Bugre,3109253,4134,,,,,,0,0,0,0
3,1848,0,27/07/2016,18/11/2016,MG,Caranaíba,3113107,3319,,,,,,0,0,0,0
3,1848,0,14/07/2016,07/10/2016,AL,Canapi,2701605,17976,,,,,,0,0,0,0
3,1848,0,14/07/2016,26/10/2016,MG,Cambuquira,3110707,13026,,,,,,0,0,0,0
3,1848,0,15/07/2016,02/12/2016,MG,Canaã,3111705,4713,,,,,,0,0,0,0
3,1848,0,25/07/2016,07/11/2016,RS,Santa Clara do Sul,4316758,6183,,,,,,0,0,0,0
3,1848,0,27/06/2016,07/11/2016,RS,São José do Sul,4318614,2260,,,,,,0,0,0,0
3,1848,0,26/07/2016,09/12/2016,RS,São Gabriel,4318309,62785,,,,,,0,0,0,0
3,1848,0,14/07/2016,07/11/2016,RS,Nova Santa Rita,4313375,25700,,,,,,0,0,0,0
3,1848,0,04/07/2016,07/11/2016,RS,Taquara,4321204,57238,,,,,,0,0,0,0
3,1848,0,14/07/2016,24/11/2016,AP,Amapá,1600105,8622,,,,,,0,0,0,0
3,1848,0,27/06/2016,08/11/2016,RS,Xangri-lá,4323804,14197,,,,,,0,0,0,0
3,1848,0,29/06/2016,08/11/2016,RS,União da Serra,4322350,1413,,,,,,0,0,0,0
3,1848,0,28/06/2016,08/11/2016,RS,Vale Verde,4322525,3434,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Santana,1600600,112218,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Tartarugalzinho,1600709,15212,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Vitória do Jari,1600808,14364,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Porto Grande,1600535,19669,,,,,,0,0,0,0
3,1848,0,15/07/2016,04/10/2016,BA,Andaraí,2901304,13723,,,,,,0,0,0,0
3,1848,0,14/07/2016,29/09/2016,AP,Cutias,1600212,5407,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Oiapoque,1600501,24263,,,,,,0,0,0,0
3,1848,0,14/07/2016,03/10/2016,AP,Laranjal do Jari,1600279,45712,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,São José do Campestre,2412302,12933,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,São Miguel,2412500,23274,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,São Miguel do Gostoso,2412559,9427,,,,,,0,0,0,0
3,1848,0,23/08/2016,29/11/2016,RN,São Pedro,2412708,6216,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,São Vicente,2413003,6400,,,,,,0,0,0,0
3,1848,0,23/08/2016,16/11/2016,RN,São Bento do Norte,2411601,2905,,,,,,0,0,0,0
